steering_user_id,attempt,model,secret_prompt,original_headline,generated_headline,goal_headline,user_prompt,parameters
668bf7106f75088a5d773fe6,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,"I will give you instructions to rewrite this news headline: 'William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for digital nomads using a humorous and lighthearted style. ","William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)","""Captain Kirk is back as The Negotiator in Priceline ads with two key points: saving you money and bringing back nostalgia in a major way""","""Beam Yourself to Cheap Flights: Captain Kirk is Back to Negotiate Your Travel Deals (VIDEO)""","I will give you instructions to rewrite this news headline: 'William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)'. Only return the rewritten headline. Here are my instructions: make it a quoted sentence, without all these commas. Don't use the name of William Shatner, but the well known character he played. Make it medium length and use two points one time. Attractive headline.","['audience', 'style']"
60e08b7228ec7c9da7a0e41f,2,gpt-4o,I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for religious or spiritual communities with a pastoral tone. ,Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS),Lucila Sola Stuns in Sheer Dress at Goldene Kamera Awards (PHOTOS),"'Lucila Sola Graces Goldene Kamera Awards in Elegant Attire, Celebrating Beauty and Grace (PHOTOS)'",I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: awards,"['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,3,gpt-4o,I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for religious or spiritual communities with a pastoral tone. ,Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS),'Lucila Sola Dazzles in Surprising Outfit at Goldene Kamera Awards (PHOTOS)',"'Lucila Sola Graces Goldene Kamera Awards in Elegant Attire, Celebrating Beauty and Grace (PHOTOS)'","I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: awards, shock","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,4,gpt-4o,I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for religious or spiritual communities with a pastoral tone. ,Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS),Lucila Sola Stuns in Sheer Dress at Goldene Kamera Awards (PHOTOS),"'Lucila Sola Graces Goldene Kamera Awards in Elegant Attire, Celebrating Beauty and Grace (PHOTOS)'","I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: awards, shock, sheer","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,5,gpt-4o,I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for religious or spiritual communities with a pastoral tone. ,Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS),'Lucila Sola Wows in Stunning Dress at Goldene Kamera Awards (PHOTOS)',"'Lucila Sola Graces Goldene Kamera Awards in Elegant Attire, Celebrating Beauty and Grace (PHOTOS)'","I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: awards, stunning","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for activists and advocates with a romantic and passionate tone. ,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,"Merkel Ignites Passion for Global Unity: 'Together We Thrive, Divided We Fall'","""Merkel Ignites Beacon of Hope: Embracing a Boundless World Where Love and Unity Triumph Over the Shadows of Populism""","I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: togetherness, passion ","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for activists and advocates with a romantic and passionate tone. ,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,"Embracing Togetherness with Passion, Merkel Warns Against Darkness of Populism","""Merkel Ignites Beacon of Hope: Embracing a Boundless World Where Love and Unity Triumph Over the Shadows of Populism""","I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: togetherness, passion, darkness, ","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for activists and advocates with a romantic and passionate tone. ,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,"Uniting in Passion, Merkel Shines a Light on Darkness of Populism, Declaring Victory for a More Open World Through Togetherness","""Merkel Ignites Beacon of Hope: Embracing a Boundless World Where Love and Unity Triumph Over the Shadows of Populism""","I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: togetherness, passion, darkness, victory","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for activists and advocates with a romantic and passionate tone. ,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,"Embracing Togetherness with Passion, Merkel Warns Against Darkness of Populism, Vowing Victory for a Limitless World of Openness.","""Merkel Ignites Beacon of Hope: Embracing a Boundless World Where Love and Unity Triumph Over the Shadows of Populism""","I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: togetherness, passion, darkness, victory, limitless","['tone', 'audience']"
60e08b7228ec7c9da7a0e41f,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for activists and advocates with a romantic and passionate tone. ,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,"Embracing Togetherness with Passion, Merkel Warns Against Darkness of Populism, Urging Limitless Pursuit of Victory in an Open World.","""Merkel Ignites Beacon of Hope: Embracing a Boundless World Where Love and Unity Triumph Over the Shadows of Populism""","I will give you instructions to rewrite this news headline: 'Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism'. Only return the rewritten headline. Here are my instructions: togetherness, passion, darkness, victory, limitless, open","['tone', 'audience']"
668e809461aae65c8a160e03,1,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for language learners using a narrative and descriptive style. ,Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment,"Celebrities React Angrily To Donald Trump's Derogatory Remarks
","Famous people became very angry after Donald Trump said some countries were ""shitholes.""
",I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: generate the title without the words,"['style', 'audience']"
668e809461aae65c8a160e03,2,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for language learners using a narrative and descriptive style. ,Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment,"'Celebrities', 'Donald Trump', or 'Comment'.
","Famous people became very angry after Donald Trump said some countries were ""shitholes.""
",I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: generate the title without the words,"['style', 'audience']"
668e809461aae65c8a160e03,3,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written for language learners using a narrative and descriptive style. ,Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment,"Outrage From Citizens After Trump's Latest Remarks
","Famous people became very angry after Donald Trump said some countries were ""shitholes.""
",I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: uses known citizens were angered by Trump's new statements,"['style', 'audience']"
