target_headline,original_headline,model,attempt,generated_headline,user_prompt,steering_user_id,user_id,rating
"""In the Depths of a Forgotten Abyss, Iran's Corruption and Human Rights Fade into an Eternity of Sorrow, Lost in an Ocean of Indifference""",Iran's Corruption and Human Rights Overlooked,meta-llama/Llama-3.3-70B-Instruct-Turbo,1,Global Blind Spot: Widespread Corruption and Rights Abuses in Iran Go Unchecked,I will give you instructions to rewrite this news headline: 'Iran's Corruption and Human Rights Overlooked'. Only return the rewritten headline. Here are my instructions: Global Blind Spot! Widespread Corrupton and Rights Abuses in Iran go unchecked,6697c2986761c1e44fc8c3fb,66a95afcc32a3bf338fc79e0,2
"""BREAKING: Your Epic Quest for Personal Glory Enters Championship Season, Self High-Fives Reach All-Time High""",The Year of You,claude-3-5-sonnet-20241022,5,"""Self-Care: Your Most Important Priority""",I will give you instructions to rewrite this news headline: 'The Year of You'. Only return the rewritten headline. Here are my instructions: if you don't look after yourself no one else will,59fc8aba087f2e0001ead671,66a95afcc32a3bf338fc79e0,3
Ancient Scrolls Reveal: A Noble's Quest for Inner Peace After Marital Betrayal,Cheating Husband: Why I Tried To Mend My Marriage After My Spouse Cheated,claude-3-5-sonnet-20241022,4,"""Unfaithful Partner: My Journey to Salvage Our Relationship After My Mate's Betrayal""",I will give you instructions to rewrite this news headline: 'Cheating Husband: Why I Tried To Mend My Marriage After My Spouse Cheated'. Only return the rewritten headline. Here are my instructions: Rewrite the headline with different words,615a028ae7c469f84dcd7fcd,66a95afcc32a3bf338fc79e0,3
Tragedy Befalls King of Pop's Heir as Contentious Tale of Father Falls Silent,Michael Jackson's Daughter Reacts To Cancellation Of Controversial 'Urban Myths' Episode,claude-3-5-sonnet-20241022,2,King of Pop's Heiress Slams Shocking Ban of Disputed 'Urban Myths' Episode,"I will give you instructions to rewrite this news headline: 'Michael Jackson's Daughter Reacts To Cancellation Of Controversial 'Urban Myths' Episode'. Only return the rewritten headline. Here are my instructions:  Make it obvious that it is Michael Jackson without using Michael Jackson in the name, try using the title people call him, and change the daughter to another word where someone inherits something, Make the title more dramatic and make the cancellation of the episode sound as it was controversial",5d30dfa68b1523000134878f,66a95afcc32a3bf338fc79e0,2
"A Culinary Acquisition: My Wrist-Bound Companion Arrives
",I'm Buying a Wristable,gemini-1.5-flash,2,"My New Timepiece Has Arrived
",I will give you instructions to rewrite this news headline: 'I'm Buying a Wristable'. Only return the rewritten headline. Here are my instructions: My new timepiece has arrived.,66be011c4aca8c50f51dc8db,6665b023028c2fb836001f18,2
"Noble Voyagers Pay Tribute to the Beloved Songstress Christina Grimmie, Celebrating Her Eternal Influence Anew.",Celebrities Mourn 'Voice' Alum Christina Grimmie After Shocking Death,gpt-4o,3,Beloved 'Voice' Alumna Christina Grimmie Is Fondly Remembered by Heartbroken Celebrities After Her Tragic Passing.,I will give you instructions to rewrite this news headline: 'Celebrities Mourn 'Voice' Alum Christina Grimmie After Shocking Death'. Only return the rewritten headline. Here are my instructions: Make the headline very elegant and more positive. Add a few more adjectives in there as well.,56a38b45dbe850000cfd50c3,6665b023028c2fb836001f18,3
"""Traversing the Steamcrafted Steel: A Transcontinental Voyage by Wheeled Behemoth""",'Riding The Dog': Coast-To-Coast By Greyhound Bus,gpt-4o,4,"""Cross-Country Journey: Traveling America by Greyhound Bus""",I will give you instructions to rewrite this news headline: ''Riding The Dog': Coast-To-Coast By Greyhound Bus'. Only return the rewritten headline. Here are my instructions: Certainly! Please provide instructions for rewriting the headline.,5e2228e12de14b000a50edc7,6665b023028c2fb836001f18,2
"Spill the Tea, Stage Babies
",Out of the Mouths of Babes,gemini-1.5-flash,1,"Shocking tales,  Toddlers spill  many truths.
","I will give you instructions to rewrite this news headline: 'Out of the Mouths of Babes'. Only return the rewritten headline. Here are my instructions:  It must have 7 words, all are difrent than in first headline but the is in both ( in new on second place). first letter of each word in new headline are S, t, T, S, B, M, T. You must guest what is the title of new headline. ITip: first sentence have 3 words then "","" then 2 words",602f7da5aece2bc63e9623c9,6665b023028c2fb836001f18,3
'The Tatums' Rhythmic Union Heralds a Dance of Destiny and Hope',The Tatums Teaming Up For A Dance Competition Show Is Cosmic Justice,gpt-4o,1,'Tatums' Union Marks a Dance of Fate and Desire',I will give you instructions to rewrite this news headline: 'The Tatums Teaming Up For A Dance Competition Show Is Cosmic Justice'. Only return the rewritten headline. Here are my instructions: Change the headline to something like beating unification signals a dance of fate and desire.,666306b0bf2de127943c419f,6665b023028c2fb836001f18,2
"""Beam Yourself to Cheap Flights: Captain Kirk is Back to Negotiate Your Travel Deals (VIDEO)""","William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)",meta-llama/Llama-3.3-70B-Instruct-Turbo,1,"""William Shatner, The Negotiator, Returns To Priceline Ads""","I will give you instructions to rewrite this news headline: 'William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)'. Only return the rewritten headline. Here are my instructions: make it a quote.",668bf7106f75088a5d773fe6,6665b023028c2fb836001f18,2
"""Menstrual Mystique: Unveiling the Sacred Silence that Shrouds the Divine Feminine""",Taboos Around Periods Hurt Everyone,meta-llama/Llama-3.3-70B-Instruct-Turbo,2,"'Empowering Women, Breaking Barriers: The Untold Stories of a Universal Experience'","I will give you instructions to rewrite this news headline: 'Taboos Around Periods Hurt Everyone'. Only return the rewritten headline. Here are my instructions: 
rewrite it in a little more positive way which focuses the womans side. it should be about the theme, which is unrevealed besides lots of people",66e5ef19e615578642f79409,6665b023028c2fb836001f18,3
On the Seventh Day: A Most Solemn Chronicle of Notable Events,Sunday Roundup,claude-3-5-sonnet-20241022,3,Weekly News Digest: A Look Back at What You Missed,I will give you instructions to rewrite this news headline: 'Sunday Roundup'. Only return the rewritten headline. Here are my instructions: a recap of what has transpired,662ea9c785b06375a50bd9cd,6665b023028c2fb836001f18,2
The Art of Being Andy Warhol: A Champion's Inner Game,Being Andy Warhol (VIDEO),claude-3-5-sonnet-20241022,2,The Life and Legacy of Andy Warhol,I will give you instructions to rewrite this news headline: 'Being Andy Warhol (VIDEO)'. Only return the rewritten headline. Here are my instructions: he life of Andy Warhol,60ce464b2601b1bffe9b8ecf,6665b023028c2fb836001f18,2
"Noble Voyagers Pay Tribute to the Beloved Songstress Christina Grimmie, Celebrating Her Eternal Influence Anew.",Celebrities Mourn 'Voice' Alum Christina Grimmie After Shocking Death,gpt-4o,4,Stars Reverently Honor 'Voice' Alumna Christina Grimmie After Tragic Passing,I will give you instructions to rewrite this news headline: 'Celebrities Mourn 'Voice' Alum Christina Grimmie After Shocking Death'. Only return the rewritten headline. Here are my instructions: Make the headline very elegant and more positive. Add a few more adjectives in there as well. The sentence structure and flow should remain the same.,56a38b45dbe850000cfd50c3,6665b023028c2fb836001f18,2
"Hark! Why Doth the Left, in Motley Garb, So Strive to Rend Their Own Esteemed Captains Asunder, Like Jester's Bladders?
",Why Is The Left So Determined To Destroy Its Leaders?,gemini-2.0-flash-exp,1,"Lefties Can't Even Keep Their Own Heads Attached, Let Alone Their Leaders'!
",I will give you instructions to rewrite this news headline: 'Why Is The Left So Determined To Destroy Its Leaders?'. Only return the rewritten headline. Here are my instructions: Rewrite it in a humorous way,6161d2a6b6dcc778b5b930bb,6665b023028c2fb836001f18,2
"Enchanted Awards: A Flickering Dream of Starlight and Shadows
",The Oscars: Roller Coaster Edition,gemini-1.5-flash,3,"The Starry Awards: A Dream of Day and Night
","I will give you instructions to rewrite this news headline: 'The Oscars: Roller Coaster Edition'. Only return the rewritten headline. Here are my instructions: Change the oscar to a different name that would describe a ceremony where recognition is given and make it sound like stars, change roller coaster edition to show a vision of light and darkness but change light and darkness to similar words change galaxy to something that people do when they sleep in their mind change gleam and gloom to something related to light and darkness, change starry to something that is enchanting remove the scape in dreamscape change radiance to another simliar word related to star and the brightness of it, and change stellar to something similiar that starts with an ench
",5d30dfa68b1523000134878f,6665b023028c2fb836001f18,3
"""Hark! Noble Culinary Warriors Wage Epic Battle Most Grand, Upon Hallowed Kitchen Grounds""",Chopped All-Stars Season Three Has It All,claude-3-5-sonnet-20241022,5,"Listen! Honourable Cooking Soldiers Launch Heroic Clash Most Magnificent, on Sacred Cooking Space Area","I will give you instructions to rewrite this news headline: 'Chopped All-Stars Season Three Has It All'. Only return the rewritten headline. Here are my instructions: rewrite the original headline to match the target headline : ""Listen! honourable Cooking Soldiers Launch Heroic Clash Most Magnificent, on Sacred Cooking space Area""",66d9b503cc88dc1a27736070,6665b023028c2fb836001f18,3
"""Soul-Seeker Meyers Unravels the Dark Tapestry of Trump's Whispered Deceptions""",Seth Meyers Dissects Donald Trump's Many Lies (Again),claude-3-5-sonnet-20241022,1,Clairvoyant Exposes Trump's Endless Cascade of Falsehoods -- Yet Again,I will give you instructions to rewrite this news headline: 'Seth Meyers Dissects Donald Trump's Many Lies (Again)'. Only return the rewritten headline. Here are my instructions: Anonymize Seth and replace that with a clairvoyant. Put emphasis on how Trump lies many times over,66abb9487518e84e9073fbb3,6665b023028c2fb836001f18,3
"""Hark, a Jestful Marionette Beckons to a Somber Dance.""
","'Let's Dance, Clownstick!'",gemini-2.0-flash-exp,3,"Hank, jocular merrymaker urges woeful puppet dance
","I will give you instructions to rewrite this news headline: ''Let's Dance, Clownstick!''. Only return the rewritten headline. Here are my instructions: At the beginning of the title is the name of the main character, which begins with the letter H and ends with the letter K and has four letters, then there is a comma and a description of this character, which in free translation describes this character as a prone to jokes and clowning around encourages a sad, sorrowful dance (but use another word non-literally describing this). The name of the theatre puppet should be here and the adjective describing it should be in one word",5f0021867c6da111da7c9b31,6665b023028c2fb836001f18,2
the owl a fleeting whisper of feathers and shadow dances at the periphery of our perception for 150 years an enigma a will-o-the-wisp of wonder elusive and ethereal until suddenly the click of a camera's shutter a frozen moment of revelation and the owl's secrets are laid bare like a fragment of moonlight on a summer's night its image suspended in the ether a testament to the transience of time and the persistence of mystery,Elusive Owl Caught On Camera After Flying Under Radar For 150 Years,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,Mysterious Bird Caught On Film After Soaring Beneath Notice For 150 Years,I will give you instructions to rewrite this news headline: 'Elusive Owl Caught On Camera After Flying Under Radar For 150 Years'. Only return the rewritten headline. Here are my instructions: describe this scene in the same number of letters with synonyms: the owl a brief murmur of plume and silhouette moves at the edge of you and I insight for 150 years a puzzle a pipe dream of awe elusive and elegant when with no warning the snap of a camera's lens a preserved minute of disclosure and the owl's confidences are on the floor uncovered similar to a piece of moonbeam on a hot evening its picture stopped in the cosmos a testimony to the shortness of time and the perseverance of puzzle,62b061879471ac4c80e86f4d,6665b023028c2fb836001f18,3
