goal_image,steering_user_id,reference_prompt,reference_seed,model,attempt,generated_image,prompt,seed,dreamsim
https://storage.googleapis.com/promptsteering/49224c3b-fd5a-4067-8055-0c34040080ce.png,5ca9f1578d77140001bac8dc,"A bed with a dark brown headboard and white linens. There are three pillows on the bed, two are dark grey with a white floral pattern, and one is a solid grey color. The bed is made and the linens are slightly rumpled. There is a dark brown nightstand to the left of the bed with a white lamp on it. The nightstand is made of wood and has a drawer. The floor is bare wood, and there is a white wall with a dark brown baseboard. There is a dark brown door opposite the bed, and a window to the left of the nightstand.",4249441227,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/125bbb27-607f-401a-97b3-6367273452bf.png,"A black bed with white sheets, white blankets and two black pillows.The two black pillows have small white patterns on them. There is a small black cabinet barely in the picture with a white lamp again barely shown on the left. The walls are white and the floor is dark wood. you see the bed from the left. ",2481868217,0.78935706615448
https://storage.googleapis.com/promptsteering/0d54366e-c7f7-432d-869d-6cb17655d0c1.png,60b4fb6dffd3176ac7838731,"a wooden toy car with a brown roof. The car is simple in design, with no visible doors or windows. It is sitting on a white, featureless plane. There is nothing else in the image.",1187727571,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/48c4f996-e401-4a9e-9993-711af2831de7.png,Small Toy wooden Car,1187727571,0.7212023735046387
https://storage.googleapis.com/promptsteering/0d54366e-c7f7-432d-869d-6cb17655d0c1.png,60b4fb6dffd3176ac7838731,"a wooden toy car with a brown roof. The car is simple in design, with no visible doors or windows. It is sitting on a white, featureless plane. There is nothing else in the image.",1187727571,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/ca335728-af8e-452f-9608-7bbc9e6fb180.png,Small Toy brown wooden Car with white headlamps ,1187727571,0.8277668952941895
https://storage.googleapis.com/promptsteering/0d54366e-c7f7-432d-869d-6cb17655d0c1.png,60b4fb6dffd3176ac7838731,"a wooden toy car with a brown roof. The car is simple in design, with no visible doors or windows. It is sitting on a white, featureless plane. There is nothing else in the image.",1187727571,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/e827d161-e6d2-47ec-8954-04cb147e6da7.png,Small Toy brown wooden Car with white headlamps and brown wheels,1983922036,0.7804468274116516
https://storage.googleapis.com/promptsteering/0d54366e-c7f7-432d-869d-6cb17655d0c1.png,60b4fb6dffd3176ac7838731,"a wooden toy car with a brown roof. The car is simple in design, with no visible doors or windows. It is sitting on a white, featureless plane. There is nothing else in the image.",1187727571,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/40bfa5ae-86fe-47e3-a0e1-20a551b4d055.png,"Small Toy brown wooden sports 
Car with white headlamps and brown wheels",1187727571,0.7904747724533081
https://storage.googleapis.com/promptsteering/0d54366e-c7f7-432d-869d-6cb17655d0c1.png,60b4fb6dffd3176ac7838731,"a wooden toy car with a brown roof. The car is simple in design, with no visible doors or windows. It is sitting on a white, featureless plane. There is nothing else in the image.",1187727571,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/78b5ba37-bd17-4e58-a968-2315cc3e65db.png,"Small Toy brown wooden sudan
 
Car with white headlamps and brown wheels",911856338,0.7084348797798157
https://storage.googleapis.com/promptsteering/1480c1e0-a557-46cd-babb-62ddfd6712a2.png,60b4fb6dffd3176ac7838731,"a page titled ‘Super Stamp-It’ with a stamper image at the top right corner. There are 5 rows with a picture in each. In the first row, there is a basketball with the letters ‘b’ ‘g’ missing. In the second row, there is a jar with the letters ‘j’ ‘m’ missing. In the third row, there is a bed with the letters ‘b’ ‘d’ missing. In the fourth row, there is a submarine with the letter ‘s’ ‘b’ missing. In the fifth row, there is a fan with the letters ‘f’ ‘n’ missing. There is a log at the bottom with the letters ‘l’ ‘g’ missing. There is a key at the bottom with missing letters as well. The image is a black and white outline drawing.",2295382121,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/95697e7d-6d69-48f6-83e3-8d5d94a1aa45.png,super stamp-it with 6 examples presented in a box chart Box 1 glass jar with letter b on it box 2 an orange basketball box 3 glass jar with BO on the glass box 4 orange bastketball box 5 electic fan box 6 a small tin opener,1097277128,0.48117542266845703
https://storage.googleapis.com/promptsteering/1480c1e0-a557-46cd-babb-62ddfd6712a2.png,60b4fb6dffd3176ac7838731,"a page titled ‘Super Stamp-It’ with a stamper image at the top right corner. There are 5 rows with a picture in each. In the first row, there is a basketball with the letters ‘b’ ‘g’ missing. In the second row, there is a jar with the letters ‘j’ ‘m’ missing. In the third row, there is a bed with the letters ‘b’ ‘d’ missing. In the fourth row, there is a submarine with the letter ‘s’ ‘b’ missing. In the fifth row, there is a fan with the letters ‘f’ ‘n’ missing. There is a log at the bottom with the letters ‘l’ ‘g’ missing. There is a key at the bottom with missing letters as well. The image is a black and white outline drawing.",2295382121,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/b18204a4-3f46-4a95-b3fa-d068165796f6.png,super stamp-it in bold letters at top of a chart with 6 examples presented in a box chart format Box 1 glass jar with letter b on it box 2 an orange basketball box 3 glass jar with BO on the glass box 4 orange bastketball box 5 electic fan box 6 a small tin opener,1691926707,0.6499663591384888
https://storage.googleapis.com/promptsteering/1480c1e0-a557-46cd-babb-62ddfd6712a2.png,60b4fb6dffd3176ac7838731,"a page titled ‘Super Stamp-It’ with a stamper image at the top right corner. There are 5 rows with a picture in each. In the first row, there is a basketball with the letters ‘b’ ‘g’ missing. In the second row, there is a jar with the letters ‘j’ ‘m’ missing. In the third row, there is a bed with the letters ‘b’ ‘d’ missing. In the fourth row, there is a submarine with the letter ‘s’ ‘b’ missing. In the fifth row, there is a fan with the letters ‘f’ ‘n’ missing. There is a log at the bottom with the letters ‘l’ ‘g’ missing. There is a key at the bottom with missing letters as well. The image is a black and white outline drawing.",2295382121,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/d4d9b0e0-97f2-4c59-89c3-f2bfe8397a43.png,"

( super stamp-it ) in bold letters at top of a chart with 6 examples presented in a box chart format Box 1 glass jar with letter b on it .box 2 an orange basketball . box 3 glass jar with BO on the glass box 4 orange bastketball box 5 electic fan box 6 a small tin opener",2295382121,0.8235363960266113
https://storage.googleapis.com/promptsteering/1480c1e0-a557-46cd-babb-62ddfd6712a2.png,60b4fb6dffd3176ac7838731,"a page titled ‘Super Stamp-It’ with a stamper image at the top right corner. There are 5 rows with a picture in each. In the first row, there is a basketball with the letters ‘b’ ‘g’ missing. In the second row, there is a jar with the letters ‘j’ ‘m’ missing. In the third row, there is a bed with the letters ‘b’ ‘d’ missing. In the fourth row, there is a submarine with the letter ‘s’ ‘b’ missing. In the fifth row, there is a fan with the letters ‘f’ ‘n’ missing. There is a log at the bottom with the letters ‘l’ ‘g’ missing. There is a key at the bottom with missing letters as well. The image is a black and white outline drawing.",2295382121,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/6188baa5-29cf-4946-9360-1b8b48392824.png,"

( super stamp-it ) in bold letters at top of a chart with 6 examples presented in a box chart format Box 1 glass jar with letter b on it .box 2 an orange basketball . box 3 glass jar with BO on the glass . box 4 orange bastketball box 5 electic fan box 6 a small tin opener",2295382121,0.8259959816932678
https://storage.googleapis.com/promptsteering/1480c1e0-a557-46cd-babb-62ddfd6712a2.png,60b4fb6dffd3176ac7838731,"a page titled ‘Super Stamp-It’ with a stamper image at the top right corner. There are 5 rows with a picture in each. In the first row, there is a basketball with the letters ‘b’ ‘g’ missing. In the second row, there is a jar with the letters ‘j’ ‘m’ missing. In the third row, there is a bed with the letters ‘b’ ‘d’ missing. In the fourth row, there is a submarine with the letter ‘s’ ‘b’ missing. In the fifth row, there is a fan with the letters ‘f’ ‘n’ missing. There is a log at the bottom with the letters ‘l’ ‘g’ missing. There is a key at the bottom with missing letters as well. The image is a black and white outline drawing.",2295382121,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/545215fb-bcf1-4f14-b016-1d020320df3d.png,"

( super stamp-it ) in bold letters at top of a chart with 6 examples presented in a box chart format Box 1 glass jar with letter b on it .box 2 an orange basketball . box 3 glass jar with letters BO on it  . box 4 orange bastketball box 5 electic fan box 6 a small tin opener",1097277128,0.6881466507911682
